frame_id,track_id,center_x,center_y,smooth_x,smooth_y,vx,vy,angle,angle_diff,angle_ok,net_angle_ok,lateral_ok
13,6,773.7894,422.90683,775.67346,420.2201,-3.1854858,4.1419373,127.56320566624436,-1.020937049460798,False,False,False
13,9,1021.1315,344.0336,1021.83954,345.5125,-0.9729614,-2.6537476,-110.13479332235622,-3.183439801512975,False,False,False
13,10,889.8535,339.88705,890.15063,338.82697,-0.4373169,1.5929565,0,0,False,False,False
13,11,1295.0438,505.4091,1294.8562,505.93115,-0.03564453,-0.75213623,0,0,False,False,False
13,8,1476.7144,418.24432,1482.5427,419.13678,-10.342041,-1.4144287,-172.21226144123222,0.9439071150970904,False,False,False
13,16,895.5874,309.50702,895.655,308.48474,-0.1973877,1.3275146,0,0,False,False,False
13,7,839.0105,336.76453,840.50305,334.28955,-2.1601562,2.7971497,127.67785134112344,-19.44925768778546,False,False,False
14,3,548.18713,539.85315,556.4355,532.6435,-13.223328,11.095337,140.00089612161392,-0.1399550764585058,False,False,False
14,4,1047.9454,396.97253,1049.1093,398.49683,-1.7902832,-2.154358,-129.72676670693002,-4.420502732399214,False,False,False
14,5,1086.8811,318.97827,1086.6494,319.58728,0.25976562,-0.6880493,0,0,False,False,False
14,6,772.0539,424.73688,774.4066,421.80093,-3.305664,4.3523865,127.21689197435246,-0.3463136918918934,False,False,False
14,9,1019.63464,343.81747,1021.0678,344.91925,-1.4091797,-2.2545776,-122.00663800673526,-11.871844684379042,False,False,False
14,10,889.3976,340.91455,889.8871,339.55762,-0.58288574,1.8239746,0,0,False,False,False
14,11,1294.9646,505.1663,1294.894,505.66342,0.06298828,-0.7893982,0,0,False,False,False
14,8,1476.0017,418.23074,1480.2533,418.81964,-8.606323,-1.3846741,-170.85999190360081,1.3522695376314005,False,False,False
14,16,895.2754,310.1236,895.5221,309.05835,-0.31420898,1.6234436,0,0,False,False,False
14,7,838.96893,337.2672,839.96606,335.33173,-2.1777344,4.080475,118.08867598438383,-9.589175356739617,False,False,False
14,12,445.59482,370.60086,447.21426,367.21725,-2.0888367,3.8397522,118.5463228524673,-6.709032732946767,False,False,False
15,3,544.81323,543.7295,552.3677,536.52356,-13.074097,11.342529,139.05648518815343,-0.9444109334604889,False,False,False
15,4,1047.5925,396.09595,1048.5784,397.6565,-1.7573242,-2.272705,-127.71227871385229,2.0144879930777364,False,False,False
